timestamp,mod,sF,id,fromType
1443190018432,L,2,11-28COL-30,RGB
1443189323773,L,1,11-30RGB-28,COL
1443190018432,L,2,11-30RGB-28,COL
1443187043357,L,1,11-4COL-1,RGB
1443187045379,L,1,22-1RGB-4,COL
1443189325546,L,1,22-28COL-30,RGB
1443190018432,L,2,22-28COL-30,RGB
1443189325546,L,1,22-30RGB-28,COL
1443190018432,L,2,22-30RGB-28,COL
1443187045379,L,1,22-4COL-1,RGB
1443188610490,M,1,0,COL
1443188611299,M,2,0,COL
1443188610491,M,1,10,COL
1443188628159,M,2,10,COL
1443188656754,M,1,10,LED
1443188991705,M,2,10,LED
1443189002077,M,1,10,LED
1443189945326,M,2,10,LED
1443190428586,M,1,10,RGB
1443190527885,M,2,10,RGB
1443188890495,M,1,11,LED
1443188991706,M,2,11,LED
1443189002078,M,1,11,LED
1443189942057,M,2,11,LED
1443190428587,M,1,11,RGB
1443190527884,M,2,11,RGB
1443190534890,M,1,11,RGB
1443190709590,M,2,11,RGB
1443188902469,M,1,12,POT
1443188991706,M,2,12,POT
1443189001994,M,1,12,POT
1443189861327,M,2,12,POT
1443190534891,M,1,12,RGB
1443190709590,M,2,12,RGB
1443189070117,M,1,13,BTN
1443189141750,M,2,13,BTN
1443190534892,M,1,13,RGB
1443190709591,M,2,13,RGB
1443190535023,M,1,14,RGB
1443190709591,M,2,14,RGB
1443189073401,M,1,15,PEZ
1443189141751,M,2,15,PEZ
1443189144868,M,1,15,PEZ
1443189861327,M,2,15,PEZ
1443190535024,M,1,15,RGB
1443190709458,M,2,15,RGB
1443189170631,M,1,16,PEZ
1443189861328,M,2,16,PEZ
1443190551192,M,1,16,RGB
1443190709459,M,2,16,RGB
1443190721161,M,1,16,RGB
1443189254560,M,1,17,COL
1443189861329,M,2,17,COL
1443190721161,M,1,17,RGB
1443189308526,M,1,18,RGB
1443189861329,M,2,18,RGB
1443190008289,M,1,18,RGB
1443190423164,M,2,18,RGB
1443190721161,M,1,18,RGB
1443190008409,M,1,19,RGB
1443190423164,M,2,19,RGB
1443190721162,M,1,19,RGB
1443186548147,M,1,2,BTN
1443186587076,M,1,2,BTN
1443186633897,M,2,2,BTN
1443190008404,M,1,2,RGB
1443190709590,M,2,2,RGB
1443190008405,M,1,3,RGB
1443190423163,M,2,3,RGB
1443186607109,M,1,4,LED
1443186632169,M,2,4,LED
1443190008407,M,1,4,RGB
1443190423164,M,2,4,RGB
1443022518512,M,1,5,BTN
1443187003627,M,1,5,RGB
1443187005106,M,2,5,RGB
1443187005675,M,1,5,RGB
1443187061903,M,2,5,RGB
1443190009480,M,1,5,RGB
1443190423165,M,2,5,RGB
1443190721159,M,1,5,RGB
1443187030005,M,1,6,COL
1443187060354,M,2,6,COL
1443022522338,M,1,6,LED
1443187068148,M,1,6,RGB
1443187093852,M,2,6,RGB
1443190049462,M,1,6,RGB
1443190423164,M,2,6,RGB
1443190428583,M,1,6,RGB
1443190527884,M,2,6,RGB
1443190721160,M,1,6,RGB
1443187202392,M,1,7,BTN
1443188266003,M,2,7,BTN
1443187072753,M,1,7,COL
1443187093852,M,2,7,COL
1443190428584,M,1,7,RGB
1443190527885,M,2,7,RGB
1443190721160,M,1,7,RGB
1443188281118,M,1,8,BTN
1443188292526,M,2,8,BTN
1443188576831,M,1,8,BTN
1443188991771,M,2,8,BTN
1443189002077,M,1,8,BTN
1443187233049,M,1,8,LED
1443188266003,M,2,8,LED
1443190428585,M,1,9,RGB
1443190527885,M,2,9,RGB
1443022246951,UI,OPENED
1443022249311,UI,CLOSED
1443022514988,UI,OPENED
1443022541159,UI,CLOSED
1443186547590,UI,OPENED
1443186557396,UI,CLOSED
1443186586782,UI,OPENED
1443186897941,UI,CLOSED
1443186988935,UI,OPENED
1443188354494,UI,CLOSED
1443188490772,UI,OPENED
1443209490772,UI,CLOSED
