Fri May 22 10:39:43	TravelMate-B115-M-0	-84
Fri May 22 10:39:54	S5610	-68
Fri May 22 10:40:04	GX15	-68
Fri May 22 10:40:04	S5610	-66
Fri May 22 10:40:14	GX15	-62
Fri May 22 10:40:25	GX15	-64
Fri May 22 10:40:25	S5610	-58
Fri May 22 10:40:35	GX15	-62
Fri May 22 10:40:35	S5610	-72
Fri May 22 10:40:45	GX15	-64
Fri May 22 10:40:45	S5610	-66
Fri May 22 10:40:56	GX15	-56
Fri May 22 10:40:56	S5610	-68
Fri May 22 10:41:06	GX15	-68
Fri May 22 10:41:06	S5610	-66
Fri May 22 10:41:16	GX15	-64
Fri May 22 10:41:16	S5610	-64
Fri May 22 10:41:27	GX15	-76
Fri May 22 10:41:37	GX15	-60
Fri May 22 10:41:37	S5610	-66
Fri May 22 10:41:47	S5610	-80
Fri May 22 10:41:58	GX15	-60
Fri May 22 10:41:58	S5610	-66
Fri May 22 10:42:08	GX15	-68
Fri May 22 10:42:08	S5610	-70
Fri May 22 10:42:18	GX15	-66
Fri May 22 10:42:18	S5610	-70
Fri May 22 10:42:29	S5610	-62
Fri May 22 10:42:29	TravelMate-B115-M-0	-84
Fri May 22 10:42:39	GX15	-60
Fri May 22 10:42:39	S5610	-72
Fri May 22 10:42:39	TravelMate-B115-M-0	-86
Fri May 22 10:42:49	GX15	-66
Fri May 22 10:42:49	S5610	-72
Fri May 22 10:43:00	GX15	-62
Fri May 22 10:43:00	S5610	-70
Fri May 22 10:43:10	GX15	-62
Fri May 22 10:43:10	S5610	-60
Fri May 22 10:43:20	GX15	-64
Fri May 22 10:43:20	S5610	-68
Fri May 22 10:43:31	GX15	-56
Fri May 22 10:43:31	S5610	-78
Fri May 22 10:43:41	GX15	-72
Fri May 22 10:43:41	S5610	-68
Fri May 22 10:43:41	TravelMate-B115-M-0	-86
Fri May 22 10:43:51	GX15	-62
Fri May 22 10:43:51	S5610	-60
Fri May 22 10:44:02	GX15	-66
Fri May 22 10:44:02	S5610	-62
Fri May 22 10:44:12	GX15	-60
Fri May 22 10:44:12	S5610	-66
Fri May 22 10:44:22	S5610	-70
Fri May 22 10:44:33	GX15	-64
Fri May 22 10:44:33	S5610	-62
Fri May 22 10:44:43	GX15	-78
Fri May 22 10:44:43	S5610	-62
Fri May 22 10:44:53	GX15	-58
Fri May 22 10:44:53	S5610	-62
Fri May 22 10:44:53	TravelMate-B115-M-0	-82
Fri May 22 10:45:04	GX15	-62
Fri May 22 10:45:04	S5610	-68
Fri May 22 10:45:14	GX15	-58
Fri May 22 10:45:14	S5610	-68
Fri May 22 10:45:24	GX15	-62
Fri May 22 10:45:24	NXT	-70
Fri May 22 10:45:24	S5610	-66
Fri May 22 10:45:35	GX15	-64
Fri May 22 10:45:35	NXT	-76
Fri May 22 10:45:45	GX15	-58
Fri May 22 10:45:45	S5610	-68
Fri May 22 10:45:55	GX15	-62
Fri May 22 10:45:55	S5610	-60
Fri May 22 10:46:06	NXT	-70
Fri May 22 10:46:16	GX15	-62
Fri May 22 10:46:16	NXT	-78
Fri May 22 10:46:26	NXT	-78
Fri May 22 10:46:27	GX15	-66
Fri May 22 10:46:27	NXT	-74
Fri May 22 10:46:27	S5610	-68
Fri May 22 10:46:37	GX15	-54
Fri May 22 10:46:37	NXT	-76
Fri May 22 10:46:37	S5610	-62
Fri May 22 10:46:47	GX15	-52
Fri May 22 10:46:47	NXT	-80
Fri May 22 10:46:47	S5610	-70
Fri May 22 10:46:58	GX15	-54
Fri May 22 10:46:58	NXT	-78
Fri May 22 10:46:58	S5610	-64
Fri May 22 10:47:08	GX15	-64
Fri May 22 10:47:08	NXT	-84
Fri May 22 10:47:08	S5610	-68
Fri May 22 10:47:18	GX15	-72
Fri May 22 10:47:18	NXT	-76
Fri May 22 10:47:18	S5610	-80
Fri May 22 10:47:29	GX15	-56
Fri May 22 10:47:39	GX15	-56
Fri May 22 10:47:39	NXT	-72
Fri May 22 10:47:39	S5610	-80
Fri May 22 10:47:49	GX15	-50
Fri May 22 10:48:00	GX15	-52
Fri May 22 10:48:00	S5610	-72
Fri May 22 10:48:10	GX15	-72
Fri May 22 10:48:20	GX15	-74
Fri May 22 10:48:20	S5610	-62
Fri May 22 10:48:31	GX15	-64
Fri May 22 10:48:31	S5610	-70
Fri May 22 10:48:41	S5610	-72
Fri May 22 10:48:52	GX15	-70
Fri May 22 10:48:52	NXT	-76
Fri May 22 10:48:52	S5610	-74
Fri May 22 10:49:02	GX15	-66
Fri May 22 10:49:02	S5610	-72
Fri May 22 10:49:12	GX15	-70
Fri May 22 10:49:12	NXT	-82
Fri May 22 10:49:12	S5610	-66
Fri May 22 10:49:23	GX15	-64
Fri May 22 10:49:23	S5610	-64
Fri May 22 10:49:23	TravelMate-B115-M-0	-88
Fri May 22 10:49:33	GX15	-58
Fri May 22 10:49:33	S5610	-60
Fri May 22 10:49:43	GX15	-68
Fri May 22 10:49:43	S5610	-62
Fri May 22 10:49:54	GX15	-64
Fri May 22 10:50:04	GX15	-62
Fri May 22 10:50:14	GX15	-64
Fri May 22 10:50:14	NXT	-82
Fri May 22 10:50:14	S5610	-70
Fri May 22 10:50:25	GX15	-66
Fri May 22 10:50:25	S5610	-78
Fri May 22 10:50:35	GX15	-72
Fri May 22 10:50:35	S5610	-72
Fri May 22 10:50:45	GX15	-70
Fri May 22 10:50:56	GX15	-68
Fri May 22 10:50:56	S5610	-62
Fri May 22 10:51:06	GX15	-64
Fri May 22 10:51:06	NXT	-76
Fri May 22 10:51:06	S5610	-64
Fri May 22 10:51:17	GX15	-66
Fri May 22 10:51:17	NXT	-76
Fri May 22 10:51:17	S5610	-68
Fri May 22 10:51:27	GX15	-66
Fri May 22 10:51:27	NXT	-82
Fri May 22 10:51:27	S5610	-74
Fri May 22 10:51:37	GX15	-62
Fri May 22 10:51:37	NXT	-80
Fri May 22 10:51:48	GX15	-64
Fri May 22 10:51:48	NXT	-82
Fri May 22 10:51:48	S5610	-56
Fri May 22 10:51:58	GX15	-64
Fri May 22 10:51:58	NXT	-76
Fri May 22 10:51:58	S5610	-66
Fri May 22 10:52:08	NXT	-74
Fri May 22 10:52:08	S5610	-60
Fri May 22 10:52:19	NXT	-82
Fri May 22 10:52:19	S5610	-64
Fri May 22 10:52:29	GX15	-66
Fri May 22 10:52:29	NXT	-78
Fri May 22 10:52:40	GX15	-62
Fri May 22 10:52:40	NXT	-78
Fri May 22 10:52:40	S5610	-64
Fri May 22 10:52:50	GX15	-62
Fri May 22 10:52:50	S5610	-62
Fri May 22 10:53:00	S5610	-72
Fri May 22 10:53:11	GX15	-58
Fri May 22 10:53:11	TravelMate-B115-M-0	-86
Fri May 22 10:53:21	GX15	-62
Fri May 22 10:53:21	S5610	-64
Fri May 22 10:53:31	GX15	-64
Fri May 22 10:53:31	S5610	-76
Fri May 22 10:53:42	GX15	-60
Fri May 22 10:53:42	S5610	-62
Fri May 22 10:53:52	GX15	-64
Fri May 22 10:53:52	S5610	-70
Fri May 22 10:54:02	GX15	-66
Fri May 22 10:54:02	S5610	-62
Fri May 22 10:54:13	GX15	-58
Fri May 22 10:54:23	S5610	-70
Fri May 22 10:54:34	S5610	-64
Fri May 22 10:54:44	GX15	-62
Fri May 22 10:54:44	S5610	-66
Fri May 22 10:54:44	TravelMate-B115-M-0	-88
Fri May 22 10:54:54	GX15	-76
Fri May 22 10:54:54	S5610	-68
Fri May 22 10:55:05	GX15	-66
Fri May 22 10:55:05	S5610	-74
Fri May 22 10:55:20	GX15	-66
Fri May 22 10:55:20	S5610	-72
Fri May 22 10:55:20	TravelMate-B115-M-0	-86
Fri May 22 10:55:20	Paired = 0	Class = 0x000000
Fri May 22 10:55:41	GX15	-66
Fri May 22 10:55:41	S5610	-64
Fri May 22 10:55:51	GX15	-70
Fri May 22 10:55:51	S5610	-70
Fri May 22 10:56:01	GX15	-74
Fri May 22 10:56:01	S5610	-68
Fri May 22 10:56:12	GX15	-72
Fri May 22 10:56:12	S5610	-68
Fri May 22 10:56:22	GX15	-64
Fri May 22 10:56:22	S5610	-78
Fri May 22 10:56:33	S5610	-70
Fri May 22 10:56:43	GX15	-56
Fri May 22 10:56:53	GX15	-68
Fri May 22 10:56:53	TravelMate-B115-M-0	-88
Fri May 22 10:57:04	GX15	-72
Fri May 22 10:57:04	S5610	-66
Fri May 22 10:57:14	GX15	-68
Fri May 22 10:57:24	GX15	-70
Fri May 22 10:57:24	S5610	-62
Fri May 22 10:57:35	GX15	-66
Fri May 22 10:57:35	S5610	-66
Fri May 22 10:57:45	S5610	-64
Fri May 22 10:57:55	GX15	-70
Fri May 22 10:58:06	GX15	-66
Fri May 22 10:58:06	S5610	-62
Fri May 22 10:58:16	GX15	-70
Fri May 22 10:58:16	S5610	-64
Fri May 22 10:58:26	GX15	-70
Fri May 22 10:58:26	S5610	-68
Fri May 22 10:58:37	GX15	-64
Fri May 22 10:58:47	GX15	-66
Fri May 22 10:58:47	S5610	-80
Fri May 22 10:58:58	S5610	-70
Fri May 22 10:59:08	GX15	-68
Fri May 22 10:59:08	S5610	-66
Fri May 22 10:59:18	GX15	-72
Fri May 22 10:59:18	S5610	-60
Fri May 22 10:59:29	GX15	-68
Fri May 22 10:59:29	S5610	-70
Fri May 22 10:59:39	GX15	-66
Fri May 22 10:59:39	S5610	-62
Fri May 22 10:59:49	GX15	-68
Fri May 22 10:59:49	S5610	-66
Fri May 22 11:00:00	GX15	-64
Fri May 22 11:00:10	GX15	-68
Fri May 22 11:00:10	S5610	-70
Fri May 22 11:00:20	GX15	-64
Fri May 22 11:00:31	GX15	-60
Fri May 22 11:00:31	S5610	-74
Fri May 22 11:00:41	GX15	-64
Fri May 22 11:00:41	S5610	-66
Fri May 22 11:00:41	TravelMate-B115-M-0	-88
Fri May 22 11:00:51	GX15	-60
Fri May 22 11:00:51	S5610	-70
Fri May 22 11:01:02	GX15	-66
Fri May 22 11:01:02	S5610	-68
Fri May 22 11:01:12	GX15	-66
Fri May 22 11:01:12	S5610	-70
Fri May 22 11:01:12	TravelMate-B115-M-0	-86
Fri May 22 11:01:22	GX15	-68
Fri May 22 11:01:22	S5610	-70
Fri May 22 11:01:22	TravelMate-B115-M-0	-88
Fri May 22 11:01:23	S5610	-70
Fri May 22 11:01:33	GX15	-66
Fri May 22 11:01:43	GX15	-64
Fri May 22 11:01:54	GX15	-66
Fri May 22 11:01:54	S5610	-64
Fri May 22 11:02:04	S5610	-74
Fri May 22 11:02:14	GX15	-64
Fri May 22 11:02:14	S5610	-68
Fri May 22 11:02:25	GX15	-64
Fri May 22 11:02:25	S5610	-56
Fri May 22 11:02:25	TravelMate-B115-M-0	-88
Fri May 22 11:02:35	GX15	-66
Fri May 22 11:02:45	GX15	-70
Fri May 22 11:02:56	GX15	-74
Fri May 22 11:03:06	GX15	-60
Fri May 22 11:03:06	S5610	-66
Fri May 22 11:03:16	GX15	-60
Fri May 22 11:03:16	S5610	-62
Fri May 22 11:03:27	GX15	-58
Fri May 22 11:03:27	S5610	-68
Fri May 22 11:03:37	GX15	-64
Fri May 22 11:03:37	S5610	-70
Fri May 22 11:03:47	S5610	-72
Fri May 22 11:03:48	GX15	-62
Fri May 22 11:03:48	S5610	-64
Fri May 22 11:03:58	GX15	-64
Fri May 22 11:03:58	S5610	-72
Fri May 22 11:04:08	GX15	-64
Fri May 22 11:04:08	S5610	-68
Fri May 22 11:04:19	GX15	-70
Fri May 22 11:04:19	S5610	-66
Fri May 22 11:04:29	GX15	-82
Fri May 22 11:04:29	S5610	-64
Fri May 22 11:04:39	GX15	-66
Fri May 22 11:04:39	S5610	-66
Fri May 22 11:04:50	GX15	-64
Fri May 22 11:04:50	S5610	-66
Fri May 22 11:05:05	GX15	-64
Fri May 22 11:05:05	S5610	-66
Fri May 22 11:05:05	Paired = 0	Class = 0x000000
Fri May 22 11:05:16	GX15	-68
Fri May 22 11:05:16	TravelMate-B115-M-0	-86
Fri May 22 11:05:26	GX15	-72
Fri May 22 11:05:26	S5610	-86
Fri May 22 11:05:26	TravelMate-B115-M-0	-86
Fri May 22 11:05:57	GX15	-62
Fri May 22 11:05:57	S5610	-78
Fri May 22 11:06:07	GX15	-76
Fri May 22 11:06:18	GX15	-78
Fri May 22 11:06:18	S5610	-58
Fri May 22 11:06:28	GX15	-72
Fri May 22 11:06:28	S5610	-78
Fri May 22 11:06:38	GX15	-60
Fri May 22 11:06:38	S5610	-62
Fri May 22 11:06:49	GX15	-66
Fri May 22 11:06:49	S5610	-74
Fri May 22 11:06:59	GX15	-74
Fri May 22 11:06:59	S5610	-66
Fri May 22 11:07:09	GX15	-82
Fri May 22 11:07:30	GX15	-84
Fri May 22 11:07:30	S5610	-66
Fri May 22 11:07:30	TravelMate-B115-M-0	-88
Fri May 22 11:07:41	GX15	-80
Fri May 22 11:07:41	S5610	-66
Fri May 22 11:07:51	GX15	-82
Fri May 22 11:07:51	S5610	-76
Fri May 22 11:08:12	GX15	-80
Fri May 22 11:08:12	S5610	-72
Fri May 22 11:08:22	S5610	-74
Fri May 22 11:08:32	GX15	-86
Fri May 22 11:08:32	S5610	-78
Fri May 22 11:08:43	GX15	-80
Fri May 22 11:08:43	S5610	-70
Fri May 22 11:08:53	GX15	-74
Fri May 22 11:08:53	S5610	-68
Fri May 22 11:09:03	GX15	-48
Fri May 22 11:09:14	GX15	-52
Fri May 22 11:09:14	S5610	-72
Fri May 22 11:09:24	GX15	-50
Fri May 22 11:09:24	S5610	-78
Fri May 22 11:09:34	GX15	-56
Fri May 22 11:09:34	S5610	-70
Fri May 22 11:09:45	GX15	-50
Fri May 22 11:09:45	S5610	-70
Fri May 22 11:09:55	S5610	-70
Fri May 22 11:09:55	TravelMate-B115-M-0	-88
Fri May 22 11:10:05	GX15	-86
Fri May 22 11:10:05	S5610	-64
Fri May 22 11:10:16	GX15	-78
Fri May 22 11:10:26	GX15	-74
Fri May 22 11:10:26	S5610	-64
Fri May 22 11:10:37	??	-86
