Timestamp,Device,button,overview,screenshot
10:52:10_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.10:52:10_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.10:52:10_03-09-2015.jpg
10:52:10_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.10:52:10_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.10:52:10_03-09-2015.jpg
10:52:18_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.10:52:18_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.10:52:18_03-09-2015.jpg
10:52:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.10:52:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.10:52:17_03-09-2015.jpg
10:52:27_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.10:52:27_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.10:52:27_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:02:05_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:02:05_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:02:05_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
11:11:17_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.11:11:17_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.11:11:17_03-09-2015.jpg
10:52:27_03-09-2015,400025000c47343432313031,button1,http://pelars.netne.net/images/400025000c47343432313031.button1.overview.10:52:27_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button1.screenshot.10:52:27_03-09-2015.jpg
11:39:46_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:39:46_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:39:46_03-09-2015.jpg
11:39:46_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:39:46_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:39:46_03-09-2015.jpg
11:39:46_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:39:46_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:39:46_03-09-2015.jpg
11:39:46_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:39:46_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:39:46_03-09-2015.jpg
11:39:46_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:39:46_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:39:46_03-09-2015.jpg
11:39:46_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:39:46_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:39:46_03-09-2015.jpg
11:45:22_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:45:22_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:45:22_03-09-2015.jpg
11:45:22_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:45:22_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:45:22_03-09-2015.jpg
11:45:22_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:45:22_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:45:22_03-09-2015.jpg
11:45:22_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:45:22_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:45:22_03-09-2015.jpg
11:45:22_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:45:22_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:45:22_03-09-2015.jpg
11:45:22_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.11:45:22_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.11:45:22_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:37:14_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:37:14_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:37:14_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:44:08_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:44:08_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:44:08_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
12:58:24_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.12:58:24_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.12:58:24_03-09-2015.jpg
13:28:20_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.13:28:20_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.13:28:20_03-09-2015.jpg
13:28:20_03-09-2015,400025000c47343432313031,button2,http://pelars.netne.net/images/400025000c47343432313031.button2.overview.13:28:20_03-09-2015.jpg,http://pelars.netne.net/images/400025000c47343432313031.button2.screenshot.13:28:20_03-09-2015.jpg
